Date,Product_Category,Units_Sold,Revenue
2019-09-01,Vitamins,304,4791.640357190319
2019-09-02,Vitamins,371,3988.605089989211
2019-09-03,Vitamins,294,2212.1085753190137
2019-09-04,Vitamins,310,2429.76043461515
2019-09-05,Vitamins,373,5895.5484720911645
2019-09-06,Vitamins,449,5349.150307821328
2019-09-07,Vitamins,315,5490.64994854008
2019-09-08,Vitamins,332,2184.8988594343823
2019-09-09,Vitamins,350,6153.982774996361
2019-09-10,Vitamins,373,3895.8889920596616
2019-09-11,Vitamins,363,6602.677183274901
2019-09-12,Vitamins,265,2945.917686764497
2019-09-13,Vitamins,319,5836.330031979278
2019-09-14,Vitamins,363,3288.1951515771134
2019-09-15,Vitamins,387,3379.236333630923
2019-09-16,Vitamins,291,4840.080620178433
2019-09-17,Vitamins,318,3465.190977447767
2019-09-18,Vitamins,325,3424.538944819872
2019-09-19,Vitamins,302,3128.081272988493
2019-09-20,Vitamins,316,3668.7515474311513
2019-09-21,Vitamins,172,3130.1797369556975
2019-09-22,Vitamins,494,3495.3335168793246
2019-09-23,Vitamins,438,8646.598783781235
2019-09-24,Vitamins,289,4319.73898930753
2019-09-25,Vitamins,293,4081.635196839455
2019-09-26,Vitamins,201,3371.9677219549903
2019-09-27,Vitamins,192,1523.6524034869892
2019-09-28,Vitamins,329,3712.6158336019525
2019-09-29,Vitamins,364,4320.836246547922
2019-09-30,Vitamins,351,4455.285518237235
2019-10-01,Vitamins,250,2453.2045353119133
2019-10-02,Vitamins,347,3530.8126518073664
2019-10-03,Vitamins,292,1699.7292563314381
2019-10-04,Vitamins,277,2297.583128310434
2019-10-05,Vitamins,219,1095.7458205469693
2019-10-06,Vitamins,257,1749.0015862894963
2019-10-07,Vitamins,331,1990.6575811303824
2019-10-08,Vitamins,319,3655.1139030688823
2019-10-09,Vitamins,310,2104.004124781624
2019-10-10,Vitamins,169,1795.1811832272442
2019-10-11,Vitamins,310,4439.187402324039
2019-10-12,Vitamins,264,1460.9373139936465
2019-10-13,Vitamins,319,6352.870498351146
2019-10-14,Vitamins,375,3794.5000298871787
2019-10-15,Vitamins,273,3183.931051166911
2019-10-16,Vitamins,306,5484.035698837878
2019-10-17,Vitamins,422,7592.00582303964
2019-10-18,Vitamins,316,3870.5200396495625
2019-10-19,Vitamins,298,5901.424875885689
2019-10-20,Vitamins,251,3282.057097015396
2019-10-21,Vitamins,349,6938.83007267038
2019-10-22,Vitamins,241,1230.2408766974584
2019-10-23,Vitamins,378,4177.737094383087
2019-10-24,Vitamins,339,3410.3261459807177
2019-10-25,Vitamins,266,4631.819538875729
2019-10-26,Vitamins,253,1523.768222009931
2019-10-27,Vitamins,254,1982.9434702640115
2019-10-28,Vitamins,193,2173.3578948428835
2019-10-29,Vitamins,328,3494.1850513081677
2019-10-30,Vitamins,175,1155.3518480062046
2019-10-31,Vitamins,294,5674.50669807504
2019-11-01,Vitamins,290,2746.5879750895183
2019-11-02,Vitamins,280,2745.6854017889023
2019-11-03,Vitamins,327,2235.852012943177
2019-11-04,Vitamins,266,3863.2775700211196
2019-11-05,Vitamins,310,1912.0328161807788
2019-11-06,Vitamins,378,7307.391245453842
2019-11-07,Vitamins,335,2523.270279067435
2019-11-08,Vitamins,275,4897.514388835144
2019-11-09,Vitamins,300,4962.491607397005
2019-11-10,Vitamins,280,5326.141173469689
2019-11-11,Vitamins,290,2686.2016863460203
2019-11-12,Vitamins,312,2912.372696630554
2019-11-13,Vitamins,216,2844.359251881149
2019-11-14,Vitamins,203,1501.833879450814
2019-11-15,Vitamins,246,2375.0382989657805
2019-11-16,Vitamins,330,4141.558396500463
2019-11-17,Vitamins,339,4977.542202347506
2019-11-18,Vitamins,348,2553.136420228488
2019-11-19,Vitamins,248,2643.7910176835408
2019-11-20,Vitamins,305,3416.838126076563
2019-11-21,Vitamins,277,2129.139472908594
2019-11-22,Vitamins,292,3177.9139352389057
2019-11-23,Vitamins,276,5442.406370399886
2019-11-24,Vitamins,316,3388.8622057773
2019-11-25,Vitamins,259,3733.4935877619714
2019-11-26,Vitamins,370,2915.689270307204
2019-11-27,Vitamins,370,2233.154999858131
2019-11-28,Vitamins,328,3287.162086102141
2019-11-29,Vitamins,362,3742.850709945578
2019-11-30,Vitamins,214,1546.7067690762153
2019-12-01,Vitamins,374,4013.7128039204495
2019-12-02,Vitamins,322,2248.8578939256668
2019-12-03,Vitamins,263,2498.0960043634454
2019-12-04,Vitamins,257,3762.9749968018214
2019-12-05,Vitamins,396,4133.261788117188
2019-12-06,Vitamins,349,6058.627707591687
2019-12-07,Vitamins,291,4951.097519528343
2019-12-08,Vitamins,214,1648.3092592217079
2019-12-09,Vitamins,377,2028.3463571125722
2019-12-10,Vitamins,233,3576.7138749910264
2019-12-11,Vitamins,278,3932.9192156556483
2019-12-12,Vitamins,290,2497.4965999183037
2019-12-13,Vitamins,256,1845.1068842045902
2019-12-14,Vitamins,288,2727.2616573420446
2019-12-15,Vitamins,299,2047.7648497244932
2019-12-16,Vitamins,287,2759.5584802025683
2019-12-17,Vitamins,319,5827.230711550492
2019-12-18,Vitamins,399,5310.6496341862385
2019-12-19,Vitamins,216,1618.583133047374
2019-12-20,Vitamins,309,5792.927215420409
2019-12-21,Vitamins,234,3836.9810410836435
2019-12-22,Vitamins,211,2127.376321868185
2019-12-23,Vitamins,357,2050.6396392114802
2019-12-24,Vitamins,314,2780.7652802111734
2019-12-25,Vitamins,208,3360.984184382714
2019-12-26,Vitamins,288,5410.978694152093
2019-12-27,Vitamins,189,3670.996325610001
2019-12-28,Vitamins,246,2871.505477133626
2019-12-29,Vitamins,168,3132.062151990589
2019-12-30,Vitamins,290,3924.956352276051
2019-12-31,Vitamins,341,3453.557849406776
2020-01-01,Vitamins,502,5775.718314842462
2020-01-02,Vitamins,414,7000.3371787359965
2020-01-03,Vitamins,540,10322.03781285294
2020-01-04,Vitamins,575,9818.964316354788
2020-01-05,Vitamins,513,9067.580098259663
2020-01-06,Vitamins,399,4400.229483351886
2020-01-07,Vitamins,438,6616.57842968147
2020-01-08,Vitamins,595,6161.068183007826
2020-01-09,Vitamins,421,6113.4092510719465
2020-01-10,Vitamins,502,6619.090645162084
2020-01-11,Vitamins,383,3087.3499122002204
2020-01-12,Vitamins,540,6609.070008858317
2020-01-13,Vitamins,373,3073.695908999239
2020-01-14,Vitamins,442,5359.915258786106
2020-01-15,Vitamins,499,9216.194793144869
2020-01-16,Vitamins,616,5410.077388058697
2020-01-17,Vitamins,470,5499.421604353615
2020-01-18,Vitamins,426,2136.0284235601625
2020-01-19,Vitamins,419,2341.7808496118296
2020-01-20,Vitamins,536,7107.310092261977
2020-01-21,Vitamins,491,3582.9092431183376
2020-01-22,Vitamins,510,8144.067008507419
2020-01-23,Vitamins,587,9712.619014256654
2020-01-24,Vitamins,455,4606.700594113357
2020-01-25,Vitamins,484,7127.852683095722
2020-01-26,Vitamins,418,7204.723536525778
2020-01-27,Vitamins,380,5304.680556485057
2020-01-28,Vitamins,396,7056.01151562095
2020-01-29,Vitamins,234,2363.4153950702216
2020-01-30,Vitamins,498,3848.177866694921
2020-01-31,Vitamins,488,5590.136616964507
2020-02-01,Vitamins,330,4299.9714519052
2020-02-02,Vitamins,249,3617.932699955579
2020-02-03,Vitamins,265,1489.9518689018778
2020-02-04,Vitamins,263,2585.556426347154
2020-02-05,Vitamins,367,5506.435598260037
2020-02-06,Vitamins,311,3586.12384865984
2020-02-07,Vitamins,302,2682.8363648129225
2020-02-08,Vitamins,346,2004.1705022329072
2020-02-09,Vitamins,263,2509.447881032911
2020-02-10,Vitamins,321,4168.847421460966
2020-02-11,Vitamins,420,3147.408581203114
2020-02-12,Vitamins,377,4032.4150242664236
2020-02-13,Vitamins,320,5092.629460958506
2020-02-14,Vitamins,305,5745.912188704857
2020-02-15,Vitamins,330,2600.5156772249056
2020-02-16,Vitamins,386,5790.109924457651
2020-02-17,Vitamins,381,4704.126235552796
2020-02-18,Vitamins,398,5146.079925815976
2020-02-19,Vitamins,314,2500.4883157456325
2020-02-20,Vitamins,175,2988.582793070989
2020-02-21,Vitamins,415,4799.787235211295
2020-02-22,Vitamins,253,2315.281930755216
2020-02-23,Vitamins,181,3437.7357786938082
2020-02-24,Vitamins,345,6499.688597448486
2020-02-25,Vitamins,176,2826.0295728455276
2020-02-26,Vitamins,301,1670.758939826046
2020-02-27,Vitamins,175,3291.4066983942057
2020-02-28,Vitamins,280,1450.4127145452667
2020-02-29,Vitamins,398,4885.557385518526
2020-03-01,Vitamins,321,2016.2155902335048
2020-03-02,Vitamins,301,4278.050893100336
2020-03-03,Vitamins,328,2804.120130920936
2020-03-04,Vitamins,137,838.9109553140765
2020-03-05,Vitamins,262,1727.210189441546
2020-03-06,Vitamins,270,2139.5809995694535
2020-03-07,Vitamins,337,4237.3273860694535
2020-03-08,Vitamins,240,1331.2597829722265
2020-03-09,Vitamins,311,1801.0505368367442
2020-03-10,Vitamins,295,5209.67111334346
2020-03-11,Vitamins,265,2368.0732965449756
2020-03-12,Vitamins,268,3145.295626822201
2020-03-13,Vitamins,294,4017.2736856097595
2020-03-14,Vitamins,188,1829.803569470042
2020-03-15,Vitamins,347,2289.975936564992
2020-03-16,Vitamins,253,4174.231610182236
2020-03-17,Vitamins,284,5536.328508407272
2020-03-18,Vitamins,395,3664.844380881453
2020-03-19,Vitamins,348,5032.62159330108
2020-03-20,Vitamins,230,3764.329133294295
2020-03-21,Vitamins,129,1190.512018080682
2020-03-22,Vitamins,331,1934.1536239350771
2020-03-23,Vitamins,286,3513.37114019323
2020-03-24,Vitamins,312,4117.185107312778
2020-03-25,Vitamins,345,3017.4261275119134
2020-03-26,Vitamins,355,4752.836551667039
2020-03-27,Vitamins,275,3498.3115492467173
2020-03-28,Vitamins,293,4116.121407927321
2020-03-29,Vitamins,323,2001.2195295923957
2020-03-30,Vitamins,327,4458.638065952344
2020-03-31,Vitamins,311,2143.32797888129
2020-04-01,Vitamins,387,4294.247994812178
2020-04-02,Vitamins,326,5932.4065874337775
2020-04-03,Vitamins,344,4937.28740603626
2020-04-04,Vitamins,316,2202.304987302867
2020-04-05,Vitamins,240,4471.775391780704
2020-04-06,Vitamins,262,4298.372264439808
2020-04-07,Vitamins,228,1769.4331204117302
2020-04-08,Vitamins,363,5933.876174099624
2020-04-09,Vitamins,207,2949.6112422031792
2020-04-10,Vitamins,291,1631.0572645843429
2020-04-11,Vitamins,278,2006.9862532362224
2020-04-12,Vitamins,179,3538.797272331404
2020-04-13,Vitamins,276,2222.6343778917512
2020-04-14,Vitamins,281,4646.592676268238
2020-04-15,Vitamins,400,2126.0549419181643
2020-04-16,Vitamins,185,1020.546881290948
2020-04-17,Vitamins,378,6909.304442271896
2020-04-18,Vitamins,286,1801.9711749852966
2020-04-19,Vitamins,351,3797.6765519048718
2020-04-20,Vitamins,304,5302.82019131336
2020-04-21,Vitamins,234,4463.015915561776
2020-04-22,Vitamins,385,3516.3981331855057
2020-04-23,Vitamins,374,6163.424440337417
2020-04-24,Vitamins,238,4507.97043734148
2020-04-25,Vitamins,335,5386.193918319742
2020-04-26,Vitamins,264,1572.6264427642477
2020-04-27,Vitamins,209,1999.5774803498853
2020-04-28,Vitamins,253,4995.283407910089
2020-04-29,Vitamins,381,7486.369797255278
2020-04-30,Vitamins,353,3762.283438113197
2020-05-01,Vitamins,282,5088.127431777365
2020-05-02,Vitamins,381,2937.4578485940974
2020-05-03,Vitamins,368,4013.528381441045
2020-05-04,Vitamins,253,3573.1621748286652
2020-05-05,Vitamins,397,3344.7126078550777
2020-05-06,Vitamins,277,1627.892936969224
2020-05-07,Vitamins,285,2143.285723123701
2020-05-08,Vitamins,186,1919.8844381413244
2020-05-09,Vitamins,263,3616.1470940866866
2020-05-10,Vitamins,291,5315.15906309467
2020-05-11,Vitamins,318,4760.806007424737
2020-05-12,Vitamins,234,2641.864728271702
2020-05-13,Vitamins,255,3205.2376265136886
2020-05-14,Vitamins,399,2039.0079716582454
2020-05-15,Vitamins,364,2029.6687902018414
2020-05-16,Vitamins,376,3956.930605708551
2020-05-17,Vitamins,296,3708.637598785377
2020-05-18,Vitamins,320,5967.664759166648
2020-05-19,Vitamins,337,5717.9026641791215
2020-05-20,Vitamins,398,7150.26661074216
2020-05-21,Vitamins,208,2244.4789192337275
2020-05-22,Vitamins,142,2769.084078239321
2020-05-23,Vitamins,269,4827.0420800680295
2020-05-24,Vitamins,314,3833.437321338823
2020-05-25,Vitamins,305,3433.526576313837
2020-05-26,Vitamins,255,4632.3914735995395
2020-05-27,Vitamins,331,4423.924351735773
2020-05-28,Vitamins,271,1576.9908825627517
2020-05-29,Vitamins,300,2808.9458440421213
2020-05-30,Vitamins,328,3949.48166258715
2020-05-31,Vitamins,274,2161.8999895603383
2020-06-01,Vitamins,347,2406.815840275238
2020-06-02,Vitamins,359,4334.707976576485
2020-06-03,Vitamins,257,2161.9415822385963
2020-06-04,Vitamins,270,5156.69371018712
2020-06-05,Vitamins,242,2455.1869667017886
2020-06-06,Vitamins,299,2298.550173531327
2020-06-07,Vitamins,318,5840.738237855039
2020-06-08,Vitamins,408,8060.314889240009
2020-06-09,Vitamins,279,1604.9838410890911
2020-06-10,Vitamins,316,2915.8505156205374
2020-06-11,Vitamins,269,2088.65613669365
2020-06-12,Vitamins,271,3256.284303922728
2020-06-13,Vitamins,321,4522.393165089211
2020-06-14,Vitamins,275,4606.943698175123
2020-06-15,Vitamins,296,1526.6787169649415
2020-06-16,Vitamins,323,3712.1094175219996
2020-06-17,Vitamins,315,4105.438185387096
2020-06-18,Vitamins,156,2856.573412766643
2020-06-19,Vitamins,270,4970.430718213462
2020-06-20,Vitamins,365,6899.818902748605
2020-06-21,Vitamins,206,4002.7607617287763
2020-06-22,Vitamins,119,1092.4693539324185
2020-06-23,Vitamins,334,6473.948084683954
2020-06-24,Vitamins,314,2900.811760012789
2020-06-25,Vitamins,234,2149.319099120766
2020-06-26,Vitamins,306,1909.0062053819222
2020-06-27,Vitamins,262,1917.2668618627397
2020-06-28,Vitamins,329,2922.140535278926
2020-06-29,Vitamins,128,1247.5976912788792
2020-06-30,Vitamins,284,5537.538951761118
2020-07-01,Vitamins,267,5118.55306359829
2020-07-02,Vitamins,347,6469.444010732464
2020-07-03,Vitamins,188,957.4383798473286
2020-07-04,Vitamins,302,1574.3107541569084
2020-07-05,Vitamins,333,2951.871833823828
2020-07-06,Vitamins,411,6574.933731213369
2020-07-07,Vitamins,271,5401.388450041979
2020-07-08,Vitamins,319,4146.953176508209
2020-07-09,Vitamins,191,2117.1736683163354
2020-07-10,Vitamins,299,4200.555720737874
2020-07-11,Vitamins,370,3111.298847256126
2020-07-12,Vitamins,412,5243.732235429118
2020-07-13,Vitamins,325,6452.640206601588
2020-07-14,Vitamins,205,3399.3674849187023
2020-07-15,Vitamins,381,2879.1932536890845
2020-07-16,Vitamins,206,2364.283923883032
2020-07-17,Vitamins,229,3830.4137020651747
2020-07-18,Vitamins,387,5281.518082726921
2020-07-19,Vitamins,295,2988.6572483596824
2020-07-20,Vitamins,264,2208.5566000071904
2020-07-21,Vitamins,341,4285.532456540484
2020-07-22,Vitamins,309,3609.975070175802
2020-07-23,Vitamins,431,8406.451447007408
2020-07-24,Vitamins,364,2581.3982896801745
2020-07-25,Vitamins,312,4223.886247445722
2020-07-26,Vitamins,314,4951.846778978177
2020-07-27,Vitamins,362,3830.196573220286
2020-07-28,Vitamins,294,3209.654113599362
2020-07-29,Vitamins,246,4429.452072978315
2020-07-30,Vitamins,345,6727.269993137355
2020-07-31,Vitamins,282,3285.747404996466
2020-08-01,Vitamins,317,4855.3425762690695
2020-08-02,Vitamins,180,1638.3811915124454
2020-08-03,Vitamins,292,3008.2125812259565
2020-08-04,Vitamins,268,2608.8455257759524
2020-08-05,Vitamins,178,1403.3286423098054
2020-08-06,Vitamins,293,2825.118668244401
2020-08-07,Vitamins,295,3442.8540375981356
2020-08-08,Vitamins,321,4381.0641266147395
2020-08-09,Vitamins,369,5206.54064694962
2020-08-10,Vitamins,358,2265.665683848779
2020-08-11,Vitamins,272,3792.2620101635794
2020-08-12,Vitamins,311,5005.14619173943
2020-08-13,Vitamins,330,1800.251337388371
2020-08-14,Vitamins,274,4838.070869635638
2020-08-15,Vitamins,210,1471.4011567309992
2020-08-16,Vitamins,287,5538.987356442113
2020-08-17,Vitamins,372,4899.990055840629
2020-08-18,Vitamins,208,1432.0076963264196
2020-08-19,Vitamins,240,1968.754276165229
2020-08-20,Vitamins,252,2814.125591894351
2020-08-21,Vitamins,241,2530.544150126278
2020-08-22,Vitamins,342,3715.4063996951627
2020-08-23,Vitamins,262,1577.386644380262
2020-08-24,Vitamins,343,3345.471788572614
2020-08-25,Vitamins,302,5033.107432607102
2020-08-26,Vitamins,195,3485.59459622066
2020-08-27,Vitamins,275,4209.841666775317
2020-08-28,Vitamins,360,3489.3046666307882
2020-08-29,Vitamins,309,1590.5507061609667
2020-08-30,Vitamins,279,3107.4291285137747
2020-08-31,Vitamins,373,6152.14342009432
2020-09-01,Vitamins,235,2246.9335917987755
2020-09-02,Vitamins,264,3087.452385546783
2020-09-03,Vitamins,354,5630.468378445051
2020-09-04,Vitamins,340,4809.377732206464
2020-09-05,Vitamins,230,4307.089667990603
2020-09-06,Vitamins,328,4435.88159204234
2020-09-07,Vitamins,261,2380.3168802196496
2020-09-08,Vitamins,176,2409.3873833615366
2020-09-09,Vitamins,280,5133.802565421597
2020-09-10,Vitamins,416,5316.986565995788
2020-09-11,Vitamins,361,2082.061217402252
2020-09-12,Vitamins,297,2867.0981890826597
2020-09-13,Vitamins,205,1583.9230631156722
2020-09-14,Vitamins,177,1570.275792625416
2020-09-15,Vitamins,302,3611.853941004925
2020-09-16,Vitamins,324,2136.199202079897
2020-09-17,Vitamins,342,5690.250315429525
2020-09-18,Vitamins,335,2247.678582774187
2020-09-19,Vitamins,340,4983.9305810456
2020-09-20,Vitamins,316,4643.970958581142
2020-09-21,Vitamins,371,4405.792763007395
2020-09-22,Vitamins,268,3908.6313483326044
2020-09-23,Vitamins,301,1872.7341662035835
2020-09-24,Vitamins,195,2570.3767543692607
2020-09-25,Vitamins,267,1869.3324237704444
2020-09-26,Vitamins,359,2674.6637118668978
2020-09-27,Vitamins,338,2218.867352874043
2020-09-28,Vitamins,157,1036.3063339860444
2020-09-29,Vitamins,422,6221.689522771569
2020-09-30,Vitamins,309,4446.763576126014
2020-10-01,Vitamins,310,1900.0460324302824
2020-10-02,Vitamins,263,2340.889518795852
2020-10-03,Vitamins,275,2963.3644798407167
2020-10-04,Vitamins,308,5397.578889855286
2020-10-05,Vitamins,335,5244.51629107947
2020-10-06,Vitamins,319,2911.3481482604107
2020-10-07,Vitamins,268,3909.2135449187194
2020-10-08,Vitamins,245,4645.220539191813
2020-10-09,Vitamins,242,1299.4591888298512
2020-10-10,Vitamins,364,6386.62703266078
2020-10-11,Vitamins,356,6983.505918809458
2020-10-12,Vitamins,329,4839.6334331312055
2020-10-13,Vitamins,364,2520.790599316234
2020-10-14,Vitamins,292,1634.9721229930933
2020-10-15,Vitamins,350,3652.040822501075
2020-10-16,Vitamins,332,3947.531404857903
2020-10-17,Vitamins,352,2050.936105638628
2020-10-18,Vitamins,236,4467.086586445242
2020-10-19,Vitamins,150,2192.443733059859
2020-10-20,Vitamins,315,1887.1113294597062
2020-10-21,Vitamins,183,3584.6998068585276
2020-10-22,Vitamins,278,2871.5341725679673
2020-10-23,Vitamins,166,2529.4542079893386
2020-10-24,Vitamins,375,3383.3056665670547
2020-10-25,Vitamins,356,3465.6696894161123
2020-10-26,Vitamins,321,1796.623168121167
2020-10-27,Vitamins,249,3477.3435231801195
2020-10-28,Vitamins,193,1187.8257848082103
2020-10-29,Vitamins,166,2500.204913353159
2020-10-30,Vitamins,266,3010.9905177171245
2020-10-31,Vitamins,341,5995.6632075543575
2020-11-01,Vitamins,279,3699.1381055556094
2020-11-02,Vitamins,330,2602.841095647344
2020-11-03,Vitamins,333,1908.5877624716366
2020-11-04,Vitamins,340,6003.016842822312
2020-11-05,Vitamins,183,2415.077611014658
2020-11-06,Vitamins,254,1618.0558547767478
2020-11-07,Vitamins,328,2558.0232766159843
2020-11-08,Vitamins,389,3043.334885652381
2020-11-09,Vitamins,368,1936.5901412103851
2020-11-10,Vitamins,317,1818.0170868384057
2020-11-11,Vitamins,376,3722.807342807094
2020-11-12,Vitamins,317,3247.416466330719
2020-11-13,Vitamins,206,1112.2198511800439
2020-11-14,Vitamins,339,5433.637014546616
2020-11-15,Vitamins,371,5982.472177839496
2020-11-16,Vitamins,410,6202.669651006531
2020-11-17,Vitamins,265,1826.2878131725345
2020-11-18,Vitamins,230,1598.0066962916894
2020-11-19,Vitamins,351,6823.787054028896
